eid,block,performance,contrasts,n_contrasts
8c6c7dca-f387-4381-b506-27aceced4480,0.2,"[0.0, 0.2222222222222222, 0.1875, 0.3076923076923077, 0.5396825396825397, 0.7692307692307693, 0.875, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[7, 9, 16, 13, 63, 52, 56, 49, 50]"
8c6c7dca-f387-4381-b506-27aceced4480,0.8,"[0.02, 0.044444444444444446, 0.05555555555555555, 0.11320754716981132, 0.2830188679245283, 0.75, 0.7142857142857143, 0.8666666666666667, 0.8888888888888888]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[50, 45, 54, 53, 53, 12, 14, 15, 9]"
b0e8457b-1870-47b5-b8b9-8da97d60ae30,0.5,"[0.1, 0.3333333333333333, 0.3076923076923077, 0.0, 0.21052631578947367, 0.09090909090909091, 0.375, 0.8, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[10, 6, 13, 8, 19, 11, 8, 10, 5]"
b0e8457b-1870-47b5-b8b9-8da97d60ae30,0.2,"[0.0, 0.3181818181818182, 0.5357142857142857, 0.625, 0.6346153846153846, 0.6190476190476191, 0.691358024691358, 0.7383177570093458, 0.8850574712643678]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[24, 22, 28, 24, 104, 105, 81, 107, 87]"
b0e8457b-1870-47b5-b8b9-8da97d60ae30,0.8,"[0.0, 0.034482758620689655, 0.11956521739130435, 0.061224489795918366, 0.11403508771929824, 0.21739130434782608, 0.25, 0.4090909090909091, 0.5294117647058824]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[87, 87, 92, 98, 114, 23, 32, 22, 34]"
97ca727d-e6f0-41b1-99a2-088f2dfe1e15,0.5,"[0.0, 0.0, 0.14285714285714285, 0.6666666666666666, 0.75, 0.8888888888888888, 0.75, 1.0, 0.6666666666666666]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[9, 5, 7, 6, 8, 9, 8, 5, 9]"
7209fa8c-9ebb-45d0-b286-5108220341a7,0.5,"[0.13333333333333333, 0.4, 0.6666666666666666, 0.5, 0.95, 1.0, 0.9166666666666666, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[15, 5, 9, 6, 20, 7, 12, 8, 8]"
7209fa8c-9ebb-45d0-b286-5108220341a7,0.2,"[1.0, 1.0, 1.0, 0.9166666666666666, 0.9615384615384616, 0.8125, 0.875, 0.9459459459459459, 0.975609756097561]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[6, 8, 10, 12, 52, 32, 48, 37, 41]"
7209fa8c-9ebb-45d0-b286-5108220341a7,0.8,"[0.5833333333333334, 0.7777777777777778, 0.625, 0.6666666666666666, 0.7027027027027027, 0.6666666666666666, 0.6666666666666666, 0.5555555555555556, 0.6428571428571429]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[24, 27, 32, 21, 37, 6, 9, 9, 14]"
5628ef35-98df-4a04-857e-e058d6db7ab9,0.5,"[0.0, 0.0, 0.18181818181818182, 0.5555555555555556, 0.25, 0.3333333333333333, 0.2, 0.14285714285714285, 0.16666666666666666]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[11, 6, 11, 9, 12, 12, 10, 7, 12]"
5628ef35-98df-4a04-857e-e058d6db7ab9,0.2,"[0.0, 0.25, 0.0, 0.0, 0.041666666666666664, 0.2, 0.2, 0.12, 0.25]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[5, 4, 6, 5, 24, 20, 20, 25, 20]"
5628ef35-98df-4a04-857e-e058d6db7ab9,0.8,"[0.1, 0.09523809523809523, 0.029411764705882353, 0.08333333333333333, 0.22580645161290322, 0.0, 0.2857142857142857, 0.2727272727272727, 0.16666666666666666]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[30, 21, 34, 24, 31, 7, 7, 11, 6]"
103a42d2-51f4-4c05-ad40-2c0b58a4e0ba,0.5,"[0.0, 0.14285714285714285, 0.0, 0.14285714285714285, 0.7, 0.5714285714285714, 0.8888888888888888, 0.9333333333333333, 0.75]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[7, 7, 10, 7, 20, 7, 9, 15, 8]"
103a42d2-51f4-4c05-ad40-2c0b58a4e0ba,0.2,"[0.0, 0.2222222222222222, 0.3125, 0.5909090909090909, 0.7323943661971831, 0.8846153846153846, 0.9516129032258065, 0.9411764705882353, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[16, 18, 16, 22, 71, 52, 62, 68, 65]"
103a42d2-51f4-4c05-ad40-2c0b58a4e0ba,0.8,"[0.014285714285714285, 0.05555555555555555, 0.125, 0.15254237288135594, 0.550561797752809, 0.9375, 0.9583333333333334, 0.8333333333333334, 0.7777777777777778]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[70, 72, 80, 59, 89, 16, 24, 12, 9]"
4d8d5c69-e0ce-4890-ae5b-05323cffe27c,0.5,"[0.0, 0.0, 0.0, 0.21428571428571427, 0.35294117647058826, 0.7142857142857143, 0.8571428571428571, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[8, 9, 7, 14, 17, 7, 7, 11, 10]"
4d8d5c69-e0ce-4890-ae5b-05323cffe27c,0.2,"[0.058823529411764705, 0.08333333333333333, 0.15789473684210525, 0.35714285714285715, 0.6233766233766234, 0.9047619047619048, 0.9491525423728814, 0.9855072463768116, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[17, 12, 19, 14, 77, 63, 59, 69, 59]"
4d8d5c69-e0ce-4890-ae5b-05323cffe27c,0.8,"[0.038461538461538464, 0.017543859649122806, 0.06060606060606061, 0.030303030303030304, 0.14864864864864866, 0.375, 0.8181818181818182, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[52, 57, 33, 66, 74, 8, 11, 15, 11]"
52893f06-84f6-4ee0-bd0b-182eb2c0f2e8,0.5,"[0.0, 0.0, 0.1, 0.0, 0.07692307692307693, 0.14285714285714285, 0.3333333333333333, 0.16666666666666666, 0.9166666666666666]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[10, 15, 10, 5, 13, 7, 12, 6, 12]"
52893f06-84f6-4ee0-bd0b-182eb2c0f2e8,0.2,"[0.047619047619047616, 0.05263157894736842, 0.1, 0.18181818181818182, 0.09876543209876543, 0.4745762711864407, 0.6615384615384615, 0.8266666666666667, 0.9642857142857143]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[21, 19, 20, 11, 81, 59, 65, 75, 56]"
52893f06-84f6-4ee0-bd0b-182eb2c0f2e8,0.8,"[0.02, 0.016129032258064516, 0.03773584905660377, 0.043478260869565216, 0.015151515151515152, 0.08333333333333333, 0.42857142857142855, 0.8571428571428571, 0.7777777777777778]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[50, 62, 53, 46, 66, 12, 14, 14, 9]"
b1a564ee-35c5-405b-9dc2-d6fc29c3075c,0.5,"[0.0, 0.0, 0.1111111111111111, 0.36363636363636365, 0.6666666666666666, 0.75, 0.9166666666666666, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[8, 7, 9, 11, 18, 8, 12, 9, 8]"
b1a564ee-35c5-405b-9dc2-d6fc29c3075c,0.2,"[0.0, 0.0625, 0.2857142857142857, 0.38095238095238093, 0.8235294117647058, 0.9625, 0.9880952380952381, 0.9880952380952381, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[25, 16, 21, 21, 102, 80, 84, 84, 89]"
b1a564ee-35c5-405b-9dc2-d6fc29c3075c,0.8,"[0.011627906976744186, 0.027777777777777776, 0.015151515151515152, 0.2261904761904762, 0.44954128440366975, 0.5882352941176471, 0.7619047619047619, 0.9375, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[86, 72, 66, 84, 109, 17, 21, 16, 18]"
adeb3547-008a-41ac-beb0-ac59d1cabc0f,0.5,"[0.0, 0.0, 0.21428571428571427, 0.4, 0.3333333333333333, 0.7142857142857143, 1.0, 0.875, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[12, 10, 14, 5, 15, 7, 11, 8, 8]"
adeb3547-008a-41ac-beb0-ac59d1cabc0f,0.2,"[0.11764705882352941, 0.25, 0.21052631578947367, 0.55, 0.7431192660550459, 0.9701492537313433, 0.9354838709677419, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[17, 28, 19, 20, 109, 67, 62, 69, 73]"
adeb3547-008a-41ac-beb0-ac59d1cabc0f,0.8,"[0.0392156862745098, 0.057692307692307696, 0.14285714285714285, 0.2711864406779661, 0.449438202247191, 0.75, 0.9, 0.9583333333333334, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[51, 52, 63, 59, 89, 16, 20, 24, 13]"
07fda68a-c49f-4ba3-aecb-808a3a8c2138,0.5,"[0.0, 0.0, 0.0, 0.16666666666666666, 0.4666666666666667, 0.7, 1.0, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[6, 11, 6, 6, 15, 10, 17, 9, 10]"
07fda68a-c49f-4ba3-aecb-808a3a8c2138,0.2,"[0.0, 0.0, 0.25, 0.6, 0.8, 0.7741935483870968, 0.896551724137931, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[9, 8, 8, 10, 40, 31, 29, 40, 27]"
07fda68a-c49f-4ba3-aecb-808a3a8c2138,0.8,"[0.0, 0.0, 0.0, 0.08888888888888889, 0.15789473684210525, 0.3333333333333333, 0.6, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[49, 31, 43, 45, 38, 9, 10, 11, 8]"
abca3e41-0620-408a-84b9-b906d6f7ecf9,0.5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[11, 13, 10, 6, 24, 5, 6, 5, 10]"
abca3e41-0620-408a-84b9-b906d6f7ecf9,0.2,"[0.0, 0.0, 0.0, 0.0, 0.011764705882352941, 0.0, 0.017241379310344827, 0.0, 0.046875]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[14, 42, 18, 22, 85, 70, 58, 57, 64]"
abca3e41-0620-408a-84b9-b906d6f7ecf9,0.8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[80, 68, 93, 73, 99, 17, 23, 10, 10]"
37e0df43-7bf9-442f-8a0c-72f5f77f9734,0.5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.5333333333333333, 0.9090909090909091, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[4, 7, 9, 8, 18, 15, 11, 9, 9]"
37e0df43-7bf9-442f-8a0c-72f5f77f9734,0.2,"[0.043478260869565216, 0.045454545454545456, 0.18181818181818182, 0.21052631578947367, 0.2719298245614035, 0.7777777777777778, 0.9285714285714286, 0.9534883720930233, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[23, 22, 11, 19, 114, 63, 98, 86, 67]"
37e0df43-7bf9-442f-8a0c-72f5f77f9734,0.8,"[0.0, 0.019230769230769232, 0.03389830508474576, 0.037037037037037035, 0.1388888888888889, 0.6153846153846154, 1.0, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[53, 52, 59, 54, 72, 13, 18, 6, 17]"
82506cfa-6c90-4275-bf8f-7bbe8e7fa19b,0.5,"[0.15384615384615385, 0.125, 0.0, 0.0, 0.6153846153846154, 1.0, 0.8888888888888888, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[13, 8, 11, 12, 13, 6, 9, 10, 8]"
82506cfa-6c90-4275-bf8f-7bbe8e7fa19b,0.2,"[0.0625, 0.0625, 0.25, 0.16666666666666666, 0.8548387096774194, 0.9285714285714286, 0.9482758620689655, 0.9180327868852459, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[16, 16, 12, 6, 62, 56, 58, 61, 72]"
82506cfa-6c90-4275-bf8f-7bbe8e7fa19b,0.8,"[0.013333333333333334, 0.0, 0.01639344262295082, 0.1927710843373494, 0.696969696969697, 0.8666666666666667, 0.8333333333333334, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[75, 67, 61, 83, 99, 15, 18, 19, 14]"
67fc50b7-81c8-4a1b-ad4a-b9d6c4b46be6,0.5,"[0.0, 0.0, 0.0, 0.2857142857142857, 0.3888888888888889, 0.6666666666666666, 1.0, 0.9285714285714286, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[10, 6, 11, 7, 18, 6, 12, 14, 6]"
67fc50b7-81c8-4a1b-ad4a-b9d6c4b46be6,0.2,"[0.0, 0.08333333333333333, 0.18181818181818182, 0.21052631578947367, 0.43283582089552236, 0.7924528301886793, 0.8955223880597015, 0.9692307692307692, 0.9649122807017544]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[18, 12, 11, 19, 67, 53, 67, 65, 57]"
67fc50b7-81c8-4a1b-ad4a-b9d6c4b46be6,0.8,"[0.0, 0.0392156862745098, 0.04477611940298507, 0.10416666666666667, 0.25757575757575757, 0.6153846153846154, 0.6, 0.8125, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[51, 51, 67, 48, 66, 13, 10, 16, 10]"
48453cd5-29be-418f-84ea-764ccc9bbbf3,0.5,"[0.0, 0.0, 0.25, 0.4, 0.47058823529411764, 0.8333333333333334, 0.7777777777777778, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[12, 5, 12, 10, 17, 12, 9, 8, 5]"
48453cd5-29be-418f-84ea-764ccc9bbbf3,0.2,"[0.0, 0.0, 0.18181818181818182, 0.3, 0.6333333333333333, 0.9411764705882353, 0.9111111111111111, 0.9782608695652174, 0.9464285714285714]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[15, 11, 11, 10, 60, 34, 45, 46, 56]"
48453cd5-29be-418f-84ea-764ccc9bbbf3,0.8,"[0.024691358024691357, 0.047619047619047616, 0.03529411764705882, 0.03896103896103896, 0.25806451612903225, 0.3333333333333333, 0.9230769230769231, 0.7692307692307693, 0.8846153846153846]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[81, 84, 85, 77, 62, 9, 13, 26, 26]"
c9e647f5-7a65-447b-b952-f168a1acaf14,0.5,"[0.0, 0.0, 0.2, 0.14285714285714285, 0.6363636363636364, 0.7857142857142857, 0.875, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[11, 11, 10, 7, 11, 14, 8, 11, 7]"
c9e647f5-7a65-447b-b952-f168a1acaf14,0.2,"[0.0, 0.038461538461538464, 0.2, 0.09090909090909091, 0.5510204081632653, 0.8452380952380952, 0.9302325581395349, 0.9382716049382716, 0.9402985074626866]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[20, 26, 30, 22, 98, 84, 86, 81, 67]"
c9e647f5-7a65-447b-b952-f168a1acaf14,0.8,"[0.031914893617021274, 0.041666666666666664, 0.07207207207207207, 0.1282051282051282, 0.2717391304347826, 0.8, 0.8461538461538461, 0.9411764705882353, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[94, 120, 111, 78, 92, 20, 26, 17, 27]"
2782a3de-c1c3-4c4e-8c26-56de794f4946,0.5,"[0.0, 0.07692307692307693, 0.0, 0.16666666666666666, 0.5714285714285714, 0.8181818181818182, 0.9, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[16, 13, 5, 6, 14, 11, 10, 9, 6]"
2782a3de-c1c3-4c4e-8c26-56de794f4946,0.2,"[0.0, 0.0, 0.0, 0.3684210526315789, 0.7391304347826086, 0.9473684210526315, 0.96875, 0.9861111111111112, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[15, 8, 16, 19, 92, 57, 64, 72, 75]"
2782a3de-c1c3-4c4e-8c26-56de794f4946,0.8,"[0.0, 0.0, 0.0, 0.044444444444444446, 0.45, 0.8461538461538461, 1.0, 0.9285714285714286, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[62, 47, 60, 45, 60, 13, 17, 14, 19]"
b9b8fa2a-8949-4f79-ab6a-c90a3d068b55,0.5,"[0.0, 0.0, 0.0, 0.2727272727272727, 0.42105263157894735, 0.375, 0.7777777777777778, 0.8333333333333334, 0.9285714285714286]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[6, 10, 7, 11, 19, 8, 9, 6, 14]"
b9b8fa2a-8949-4f79-ab6a-c90a3d068b55,0.2,"[0.07692307692307693, 0.07692307692307693, 0.25, 0.3076923076923077, 0.5932203389830508, 0.78125, 0.9152542372881356, 0.8703703703703703, 0.9841269841269841]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[13, 13, 12, 13, 59, 64, 59, 54, 63]"
b9b8fa2a-8949-4f79-ab6a-c90a3d068b55,0.8,"[0.0, 0.038461538461538464, 0.02, 0.23404255319148937, 0.19148936170212766, 0.4444444444444444, 1.0, 0.7857142857142857, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[41, 52, 50, 47, 47, 9, 9, 14, 7]"
3c06782a-0356-4699-bf23-7818f936bb7c,0.5,"[0.0, 0.1111111111111111, 0.18181818181818182, 0.125, 0.23076923076923078, 0.42857142857142855, 0.3, 0.8, 0.6]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[9, 9, 11, 16, 13, 7, 10, 5, 10]"
3c06782a-0356-4699-bf23-7818f936bb7c,0.8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.5]","[-100.0, -25.0, -12.5, -6.25, 0.0, 100.0]","[1, 1, 3, 2, 1, 2]"
93d56a1e-5b09-456f-a39e-d779226378c6,0.5,"[0.0, 0.26666666666666666, 0.16666666666666666, 0.2727272727272727, 0.7272727272727273, 0.4, 0.7272727272727273, 0.8571428571428571, 0.7142857142857143]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[10, 15, 6, 11, 11, 5, 11, 14, 7]"
93d56a1e-5b09-456f-a39e-d779226378c6,0.2,"[0.0, 0.07692307692307693, 0.1, 0.3333333333333333, 0.7466666666666667, 0.8909090909090909, 0.9692307692307692, 0.9180327868852459, 0.9811320754716981]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[8, 13, 10, 9, 75, 55, 65, 61, 53]"
93d56a1e-5b09-456f-a39e-d779226378c6,0.8,"[0.021739130434782608, 0.05714285714285714, 0.09302325581395349, 0.2653061224489796, 0.6111111111111112, 0.6666666666666666, 0.8, 1.0, 0.8181818181818182]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[46, 35, 43, 49, 54, 12, 10, 14, 11]"
a46fffce-66cb-4f8b-918e-7c83bdffb77f,0.5,"[0.0, 0.0, 0.0, 0.2, 0.08333333333333333, 0.45454545454545453, 0.75, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[10, 11, 6, 10, 24, 11, 4, 4, 10]"
a46fffce-66cb-4f8b-918e-7c83bdffb77f,0.2,"[0.0625, 0.08333333333333333, 0.11764705882352941, 0.25, 0.4745762711864407, 0.7659574468085106, 0.9230769230769231, 0.9615384615384616, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[16, 12, 17, 16, 59, 47, 52, 52, 52]"
a46fffce-66cb-4f8b-918e-7c83bdffb77f,0.8,"[0.0, 0.023809523809523808, 0.018518518518518517, 0.047619047619047616, 0.11940298507462686, 0.6363636363636364, 0.75, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[51, 42, 54, 42, 67, 11, 16, 16, 19]"
df068bda-bc59-411b-98d3-a3ccea0ab2de,0.5,"[0.0, 0.0, 0.0, 0.125, 0.0, 0.1111111111111111, 0.6363636363636364, 0.9166666666666666, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[8, 7, 10, 8, 18, 9, 11, 12, 7]"
df068bda-bc59-411b-98d3-a3ccea0ab2de,0.2,"[0.1111111111111111, 0.125, 0.0, 0.21428571428571427, 0.08333333333333333, 0.5789473684210527, 0.8627450980392157, 0.9375, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[9, 16, 7, 14, 48, 57, 51, 48, 46]"
df068bda-bc59-411b-98d3-a3ccea0ab2de,0.8,"[0.0851063829787234, 0.06451612903225806, 0.15384615384615385, 0.027777777777777776, 0.09523809523809523, 0.2, 0.6666666666666666, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[47, 31, 26, 36, 42, 5, 9, 8, 5]"
287f351a-9ab3-436e-b50e-44f84a79df57,0.5,"[0.0, 0.0, 0.2, 0.8333333333333334, 0.8, 0.8181818181818182, 1.0, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[3, 7, 5, 6, 25, 11, 15, 9, 9]"
287f351a-9ab3-436e-b50e-44f84a79df57,0.2,"[0.0, 0.09090909090909091, 0.2, 0.32, 0.865979381443299, 0.8783783783783784, 1.0, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[18, 11, 20, 25, 97, 74, 89, 77, 84]"
287f351a-9ab3-436e-b50e-44f84a79df57,0.8,"[0.0, 0.02127659574468085, 0.06666666666666667, 0.1125, 0.35877862595419846, 0.6086956521739131, 0.782608695652174, 0.9166666666666666, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[111, 94, 90, 80, 131, 23, 23, 12, 25]"
8216712c-a9da-48c9-8a30-d5b4a87f9c01,0.5,"[0.0, 0.3333333333333333, 0.4, 0.5714285714285714, 0.5789473684210527, 1.0, 0.8571428571428571, 0.9, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[9, 9, 10, 14, 19, 4, 7, 10, 8]"
8216712c-a9da-48c9-8a30-d5b4a87f9c01,0.2,"[0.0, 0.13333333333333333, 0.2777777777777778, 0.391304347826087, 0.7403846153846154, 0.9264705882352942, 0.987012987012987, 0.9850746268656716, 0.9861111111111112]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[20, 15, 18, 23, 104, 68, 77, 67, 72]"
8216712c-a9da-48c9-8a30-d5b4a87f9c01,0.8,"[0.03389830508474576, 0.07462686567164178, 0.09259259259259259, 0.17391304347826086, 0.19117647058823528, 0.7857142857142857, 1.0, 0.8888888888888888, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[59, 67, 54, 69, 68, 14, 19, 18, 10]"
e8f60e87-6f72-48d9-9b1a-c8ef0dc95b8e,0.5,"[0.125, 0.0, 0.0, 0.45454545454545453, 0.6521739130434783, 0.6, 1.0, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[8, 10, 7, 11, 23, 10, 6, 9, 6]"
e8f60e87-6f72-48d9-9b1a-c8ef0dc95b8e,0.2,"[0.0, 0.0, 0.16666666666666666, 0.09090909090909091, 0.7428571428571429, 0.7419354838709677, 0.9130434782608695, 0.9642857142857143, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[10, 11, 6, 11, 35, 31, 23, 28, 29]"
e8f60e87-6f72-48d9-9b1a-c8ef0dc95b8e,0.8,"[0.0, 0.0, 0.0, 0.11428571428571428, 0.125, 0.3333333333333333, 1.0, 0.9166666666666666, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[34, 19, 33, 35, 32, 6, 4, 12, 8]"
c298a1f2-0e94-4a3b-927a-245e4c0ab41d,0.5,"[0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[10, 15, 7, 5, 10, 12, 6, 14, 11]"
c298a1f2-0e94-4a3b-927a-245e4c0ab41d,0.2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017857142857142856]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[11, 19, 20, 15, 57, 54, 55, 50, 56]"
c298a1f2-0e94-4a3b-927a-245e4c0ab41d,0.8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[36, 45, 41, 46, 58, 8, 11, 9, 11]"
2ca77855-7ee6-45aa-ab5a-b1b23f38bbc0,0.5,"[0.0, 0.0, 0.0, 0.18181818181818182, 0.0, 0.5833333333333334, 0.9166666666666666, 0.875, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[11, 9, 10, 11, 13, 12, 12, 8, 4]"
